"nhs_region","trust_type","trust_name","provider_code","wk_start","wk","onset_category","n","ecds_last_update","sus_last_update"
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-16,11,"CO",17,2020-03-22,2020-05-07
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-16,11,"HO.HA",1,2020-03-03,2020-03-29
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-16,11,"HO.iHA",2,2020-03-16,2020-03-25
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-16,11,"HO.pHA",1,NA,2020-03-27
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-16,11,"Unlinked",1,NA,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-23,12,"CO",63,2020-04-02,2020-05-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-23,12,"HO.HA",8,2020-03-10,2020-04-25
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-23,12,"HO.iHA",6,2020-03-25,2020-05-05
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-23,12,"HO.pHA",6,2020-03-16,2020-06-24
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-23,12,"Unlinked",3,2020-03-26,2020-05-05
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-30,13,"CO",85,2020-04-13,2020-06-25
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-30,13,"HO.HA",4,2020-03-19,2020-05-02
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-30,13,"HO.iHA",10,2020-04-02,2020-04-25
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-30,13,"HO.pHA",2,2020-03-24,2020-04-14
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-03-30,13,"Unlinked",3,NA,2020-04-25
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-06,14,"CO",100,2020-04-22,2020-05-08
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-06,14,"HO.HA",2,2020-03-17,2020-06-17
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-06,14,"HO.iHA",8,2020-04-03,2020-06-04
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-06,14,"HO.pHA",2,2020-04-02,2020-06-18
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-06,14,"Unlinked",2,2020-04-07,2020-04-07
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-13,15,"CO",52,2020-04-25,2020-06-10
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-13,15,"HO.HA",4,2020-02-10,2020-05-28
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-13,15,"HO.iHA",4,2020-04-13,2020-05-07
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-13,15,"HO.pHA",1,2020-04-04,2020-05-12
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-13,15,"Unlinked",2,2020-04-16,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-20,16,"CO",51,2020-05-05,2020-07-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-20,16,"HO.HA",1,2020-04-07,2020-06-02
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-20,16,"HO.iHA",4,2020-04-24,2020-05-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-27,17,"CO",31,2020-05-12,2020-07-10
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-27,17,"HO.HA",1,2020-01-12,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-27,17,"HO.iHA",3,2020-04-29,2020-05-15
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-04-27,17,"Unlinked",30,2020-06-07,2020-08-03
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-04,18,"CO",19,2020-05-15,2020-05-29
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-04,18,"HO.pHA",2,NA,2020-05-22
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-04,18,"Unlinked",76,2020-09-06,2020-06-05
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-11,19,"CO",7,2020-05-16,2020-05-29
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-11,19,"HO.iHA",2,2020-05-06,2020-07-03
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-11,19,"Unlinked",23,2020-07-19,2020-07-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-18,20,"CO",6,2020-05-29,2020-06-01
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-18,20,"HO.HA",1,NA,2020-06-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-18,20,"HO.iHA",1,NA,2020-05-22
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-18,20,"Unlinked",18,2020-04-10,2020-09-10
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-25,21,"CO",4,2020-05-31,2020-08-20
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-05-25,21,"Unlinked",8,2020-05-07,2020-06-22
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-01,22,"CO",4,2020-06-04,2020-06-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-01,22,"HO.iHA",1,2020-05-30,2020-06-05
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-01,22,"Unlinked",5,2020-03-15,2020-06-26
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-08,23,"CO",6,2020-06-21,2020-06-23
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-08,23,"Unlinked",5,2020-07-16,2020-07-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-15,24,"CO",6,2020-06-18,2020-07-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-22,25,"CO",3,NA,2020-07-11
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-22,25,"HO.HA",1,NA,2020-07-14
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-22,25,"Unlinked",3,NA,2020-02-12
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-29,26,"CO",2,2020-07-02,2020-07-04
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-06-29,26,"Unlinked",8,2020-07-01,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-06,27,"CO",1,2020-07-10,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-06,27,"HO.HA",1,NA,2020-07-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-06,27,"HO.iHA",1,NA,2020-08-12
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-06,27,"Unlinked",6,NA,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-13,28,"CO",1,NA,2020-07-27
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-13,28,"Unlinked",4,NA,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-20,29,"CO",1,NA,2020-08-12
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-20,29,"HO.HA",1,NA,2020-08-05
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-20,29,"HO.iHA",1,2020-07-17,2020-07-24
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-20,29,"Unlinked",1,NA,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-27,30,"CO",2,2020-07-28,2020-08-14
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-07-27,30,"Unlinked",1,2020-02-08,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-03,31,"CO",1,2020-08-05,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-03,31,"Unlinked",1,2020-02-09,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-10,32,"CO",3,2020-08-16,2020-08-11
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-10,32,"Unlinked",1,2020-02-28,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-17,33,"CO",4,2020-09-01,2020-08-20
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-17,33,"Unlinked",3,NA,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-24,34,"CO",2,2020-09-02,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-24,34,"HO.HA",1,2020-02-11,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-24,34,"Unlinked",11,2020-09-16,2020-01-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-31,35,"CO",4,2020-09-16,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-08-31,35,"Unlinked",20,2020-08-05,2020-08-26
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-09-07,36,"CO",5,2020-09-18,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-09-07,36,"HO.iHA",1,2020-09-09,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-09-07,36,"Unlinked",27,2020-04-11,2020-08-11
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-09-14,37,"CO",12,2020-09-18,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-09-14,37,"HO.HA",3,2020-08-31,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-09-14,37,"HO.iHA",1,2020-09-13,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-09-14,37,"HO.pHA",1,2020-09-09,NA
"NORTH EAST AND YORKSHIRE","ACUTE","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","RTD",2020-09-14,37,"Unlinked",101,2020-09-14,2020-08-30
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-09,10,"CO",1,2020-03-11,2020-03-13
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-09,10,"Unlinked",1,NA,2020-08-23
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-16,11,"CO",6,2020-03-24,2020-04-10
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-16,11,"HO.iHA",1,NA,2020-04-02
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-16,11,"Unlinked",7,2020-04-06,2020-09-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-23,12,"CO",31,2020-04-05,2020-09-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-23,12,"HO.iHA",3,2020-03-23,2020-04-08
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-23,12,"HO.pHA",3,2020-03-17,2020-04-03
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-23,12,"Unlinked",42,2020-09-19,2020-05-15
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-30,13,"CO",77,2020-04-13,2020-09-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-30,13,"HO.HA",1,2020-03-14,2020-04-12
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-30,13,"HO.iHA",2,2020-03-29,2020-04-10
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-30,13,"HO.pHA",2,2020-03-23,2020-09-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-03-30,13,"Unlinked",49,2020-08-23,2020-08-19
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-06,14,"CO",67,2020-04-25,2020-05-13
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-06,14,"HO.HA",1,2020-03-27,2020-04-22
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-06,14,"HO.iHA",5,2020-04-06,2020-04-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-06,14,"HO.pHA",5,2020-04-02,2020-05-06
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-06,14,"Unlinked",40,2020-06-25,2020-07-20
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-13,15,"CO",76,2020-04-23,2020-08-26
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-13,15,"HO.HA",2,2020-03-30,2020-04-29
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-13,15,"HO.iHA",7,2020-04-14,2020-05-05
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-13,15,"HO.pHA",9,2020-04-11,2020-06-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-13,15,"Unlinked",78,2020-09-06,2020-07-20
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-20,16,"CO",35,2020-05-03,2020-05-22
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-20,16,"HO.HA",2,NA,2020-04-29
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-20,16,"HO.iHA",5,2020-04-21,2020-05-11
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-20,16,"HO.pHA",1,2020-04-12,2020-04-27
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-20,16,"Unlinked",69,2020-09-01,2020-08-30
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-27,17,"CO",42,2020-05-11,2020-06-03
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-27,17,"HO.HA",1,NA,2020-06-08
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-27,17,"HO.iHA",5,2020-04-25,2020-05-21
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-27,17,"HO.pHA",2,2020-04-17,2020-05-19
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-04-27,17,"Unlinked",55,2020-08-27,2020-08-11
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-04,18,"CO",33,2020-05-21,2020-06-05
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-04,18,"HO.pHA",1,2020-04-26,2020-05-19
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-04,18,"Unlinked",24,2020-09-14,2020-03-27
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-11,19,"CO",20,2020-05-27,2020-07-07
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-11,19,"HO.HA",3,2020-04-25,2020-05-28
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-11,19,"HO.iHA",2,2020-05-11,2020-05-25
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-11,19,"HO.pHA",6,2020-05-08,2020-06-03
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-11,19,"Unlinked",21,2020-07-09,2020-07-20
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-18,20,"CO",29,2020-06-01,2020-07-28
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-18,20,"HO.HA",5,2020-05-05,2020-06-24
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-18,20,"HO.iHA",7,2020-05-17,2020-06-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-18,20,"HO.pHA",9,2020-05-14,2020-07-08
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-18,20,"Unlinked",30,2020-09-05,2020-07-02
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-25,21,"CO",15,2020-06-01,2020-06-24
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-25,21,"HO.HA",1,2020-05-02,2020-05-30
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-25,21,"HO.iHA",1,2020-05-21,2020-06-12
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-25,21,"HO.pHA",3,2020-05-21,2020-06-08
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-05-25,21,"Unlinked",30,2020-08-10,2020-07-03
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-01,22,"CO",13,2020-06-13,2020-06-25
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-01,22,"HO.HA",2,2020-05-17,2020-06-17
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-01,22,"HO.pHA",1,2020-05-24,2020-06-12
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-01,22,"Unlinked",17,2020-07-02,2020-02-06
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-08,23,"CO",5,2020-06-20,2020-07-12
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-08,23,"HO.iHA",2,2020-06-08,2020-06-19
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-08,23,"Unlinked",11,2020-04-26,2020-07-07
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-15,24,"CO",20,2020-06-27,2020-07-15
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-15,24,"HO.HA",6,2020-05-27,2020-07-27
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-15,24,"HO.iHA",3,2020-06-16,2020-07-16
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-15,24,"HO.pHA",3,2020-06-11,2020-07-02
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-15,24,"Unlinked",7,NA,2020-07-28
"NORTH EAST AND YORKSHIRE","ACUTE","THE ROTHERHAM NHS FOUNDATION TRUST","RFR",2020-06-22,25,"CO",9,2020-06-29,2020-07-04
